id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JVBMHNA90EKKKX609JT0733D,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Two Players"",""desc"":""Two-player Game"",""factors"":{""playerCount"":2}},""count"":1}]}}",2025-05-16T00:09:56.809396-04:00,all games finished,2025-05-16T00:22:43.003064-04:00,true,2025-05-16T00:09:56.824789-04:00,"{""name"":""Default shared ignore"",""kind"":""shared"",""duration"":300000000000,""strategy"":""ignore""}",2025-05-16T00:09:56.809396-04:00,ended,2025-05-16T00:22:43.003064-04:00
