id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,issues,issuesLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,previousOffers,previousOffersLastChangedAt,roundIndex,roundIndexLastChangedAt,roundindex,roundindexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JVC3R6K06614Y63M7YNCEZTH,2,2025-05-16T04:36:38.530827-04:00,01JVC3R6JDABC6Q4T4KJWDFD3T,2025-05-16T04:35:39.744104-04:00,"[{""text"":""guuu"",""sender"":{""id"":""01JVC3RG6NCHEMC0M5F9SPADYE"",""name"":""01JVC3RG6NCHEMC0M5F9SPADYE""}},{""text"":""agree"",""sender"":{""id"":""01JVC3SAEQGY5SCXKN4K1PNHAV"",""name"":""01JVC3SAEQGY5SCXKN4K1PNHAV""}}]",2025-05-16T04:47:25.701893-04:00,true,2025-05-16T04:48:38.900072-04:00,end of game,2025-05-16T04:48:38.905349-04:00,01JVC3R6KG8NNXWJZBKYGTZ77A,2025-05-16T04:35:39.762977-04:00,"[{""name"":""salary"",""options"":[{""range"":[70000,80000],""valueA"":10,""valueB"":2},{""range"":[80001,90000],""valueA"":8,""valueB"":4},{""range"":[90001,100000],""valueA"":6,""valueB"":6},{""range"":[100001,110000],""valueA"":4,""valueB"":8},{""range"":[110001,120000],""valueA"":2,""valueB"":10}]},{""name"":""bonuses"",""options"":[{""range"":[0,5000],""valueA"":5,""valueB"":3},{""range"":[5001,10000],""valueA"":4,""valueB"":6},{""range"":[10001,15000],""valueA"":3,""valueB"":9},{""range"":[15001,20000],""valueA"":2,""valueB"":12},{""range"":[20001,25000],""valueA"":1,""valueB"":15}]},{""name"":""stockOptions"",""options"":[{""range"":[50000,60000],""valueA"":10,""valueB"":2},{""range"":[60001,70000],""valueA"":8,""valueB"":4},{""range"":[70001,80000],""valueA"":6,""valueB"":6},{""range"":[80001,90000],""valueA"":4,""valueB"":8},{""range"":[90001,100000],""valueA"":2,""valueB"":10}]},{""name"":""vacationDays"",""options"":[{""range"":[10,11],""valueA"":15,""valueB"":1},{""range"":[12,13],""valueA"":12,""valueB"":2},{""range"":[14,15],""valueA"":9,""valueB"":3},{""range"":[16,17],""valueA"":6,""valueB"":4},{""range"":[18,19],""valueA"":3,""valueB"":5}]}]",2025-05-16T04:36:38.551234-04:00,01JVC3S5E8W7S7JGKMD605N87A,2025-05-16T04:36:11.342671-04:00,"[{""round"":1},{""round"":2},{""round"":3},{""round"":4},{""round"":5},{""round"":6}]",2025-05-16T04:48:38.897665-04:00,5,2025-05-16T04:36:38.551234-04:00,6,2025-05-16T04:46:38.862614-04:00,null,2025-05-16T04:48:38.900072-04:00,true,2025-05-16T04:36:38.530827-04:00,true,2025-05-16T04:36:38.530827-04:00,ended,2025-05-16T04:48:38.905349-04:00,"{""playerCount"":2}",2025-05-16T04:35:39.744104-04:00,Two Players,2025-05-16T04:35:39.744104-04:00
