id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JVD12DXJ9CQ00ETVCTCJ94FR,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Two Players"",""desc"":""Two-player Game"",""factors"":{""playerCount"":2}},""count"":1}]}}",2025-05-16T13:08:03.6345-04:00,all games finished,2025-05-16T13:21:48.948408-04:00,true,2025-05-16T13:08:03.650679-04:00,"{""name"":""Default shared ignore"",""kind"":""shared"",""duration"":300000000000,""strategy"":""ignore""}",2025-05-16T13:08:03.6345-04:00,ended,2025-05-16T13:21:48.948408-04:00
