id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JRCJ3YXE1JGWNQ2ES3ZPSGGD,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Two Players"",""desc"":""Two-player Game"",""factors"":{""playerCount"":2}},""count"":1}]}}",2025-04-09T01:59:39.694756-04:00,all games finished,2025-04-09T02:27:49.172586-04:00,true,2025-04-09T01:59:39.713207-04:00,"{""name"":""Default shared ignore"",""kind"":""shared"",""duration"":300000000000,""strategy"":""ignore""}",2025-04-09T01:59:39.694756-04:00,ended,2025-04-09T02:27:49.172586-04:00
