id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JVBYMQJ5DPVE2TRYPR34RWEQ,01JVBYJZQEBAR725R6N4VES5WD,2025-05-16T03:06:23.173989-04:00,true,2025-05-16T03:08:23.294355-04:00,01JVBYJZR0AX1BV8B9DAB4H8KC,2025-05-16T03:06:23.173989-04:00,0,2025-05-16T03:06:23.173989-04:00,Round 1,2025-05-16T03:06:23.173989-04:00,1,2025-05-16T03:06:23.184688-04:00,true,2025-05-16T03:06:23.224315-04:00,bargaining,2025-05-16T03:06:23.173989-04:00
01JVBYMQJ6EB5GZJY5M90TP7Q5,01JVBYJZQEBAR725R6N4VES5WD,2025-05-16T03:06:23.174503-04:00,true,2025-05-16T03:10:06.551174-04:00,01JVBYJZR0AX1BV8B9DAB4H8KC,2025-05-16T03:06:23.174503-04:00,1,2025-05-16T03:06:23.174503-04:00,Round 2,2025-05-16T03:06:23.174503-04:00,1,2025-05-16T03:06:23.188413-04:00,true,2025-05-16T03:08:23.300839-04:00,bargaining,2025-05-16T03:06:23.174503-04:00
01JVBYMQJ6EB5GZJY5MSAWTN9R,01JVBYJZQEBAR725R6N4VES5WD,2025-05-16T03:06:23.17497-04:00,true,2025-05-16T03:12:06.58541-04:00,01JVBYJZR0AX1BV8B9DAB4H8KC,2025-05-16T03:06:23.17497-04:00,2,2025-05-16T03:06:23.17497-04:00,Round 3,2025-05-16T03:06:23.17497-04:00,1,2025-05-16T03:06:23.191614-04:00,true,2025-05-16T03:10:06.553772-04:00,bargaining,2025-05-16T03:06:23.17497-04:00
01JVBYMQJ7KZ4MYQW6SZHC73DH,01JVBYJZQEBAR725R6N4VES5WD,2025-05-16T03:06:23.1751-04:00,true,2025-05-16T03:14:06.634832-04:00,01JVBYJZR0AX1BV8B9DAB4H8KC,2025-05-16T03:06:23.1751-04:00,3,2025-05-16T03:06:23.1751-04:00,Round 4,2025-05-16T03:06:23.1751-04:00,1,2025-05-16T03:06:23.195083-04:00,true,2025-05-16T03:12:06.590997-04:00,bargaining,2025-05-16T03:06:23.1751-04:00
01JVBYMQJ96777RBY2WE88PWMX,01JVBYJZQEBAR725R6N4VES5WD,2025-05-16T03:06:23.177152-04:00,true,2025-05-16T03:17:51.123645-04:00,01JVBYJZR0AX1BV8B9DAB4H8KC,2025-05-16T03:06:23.177152-04:00,5,2025-05-16T03:06:23.177152-04:00,Round 6,2025-05-16T03:06:23.177152-04:00,1,2025-05-16T03:06:23.202122-04:00,true,2025-05-16T03:16:06.690564-04:00,bargaining,2025-05-16T03:06:23.177152-04:00
01JVBYMQJ96777RBY2WS4VM1JZ,01JVBYJZQEBAR725R6N4VES5WD,2025-05-16T03:06:23.177276-04:00,true,2025-05-16T03:16:06.683353-04:00,01JVBYJZR0AX1BV8B9DAB4H8KC,2025-05-16T03:06:23.177276-04:00,4,2025-05-16T03:06:23.177276-04:00,Round 5,2025-05-16T03:06:23.177276-04:00,1,2025-05-16T03:06:23.198365-04:00,true,2025-05-16T03:14:06.641422-04:00,bargaining,2025-05-16T03:06:23.177276-04:00
