id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,finished,finishedLastChangedAt,groupID,groupIDLastChangedAt,issues,issuesLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,previousOffers,previousOffersLastChangedAt,roundIndex,roundIndexLastChangedAt,roundindex,roundindexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JVBYJZR0AX1BV8B9DAB4H8KC,2,2025-05-16T03:06:23.155453-04:00,01JVBYJZQEBAR725R6N4VES5WD,2025-05-16T03:05:26.016333-04:00,"[{""text"":""hii"",""sender"":{""id"":""01JVBYK63XRZSBTR22DWC0N83Y"",""name"":""01JVBYK63XRZSBTR22DWC0N83Y""}},{""text"":""pera"",""sender"":{""id"":""01JVBYKZFHC6Y06ASRQJ180TSJ"",""name"":""01JVBYKZFHC6Y06ASRQJ180TSJ""}},{""text"":""umm think"",""sender"":{""id"":""01JVBYKZFHC6Y06ASRQJ180TSJ"",""name"":""01JVBYKZFHC6Y06ASRQJ180TSJ""}},{""text"":""agree"",""sender"":{""id"":""01JVBYK63XRZSBTR22DWC0N83Y"",""name"":""01JVBYK63XRZSBTR22DWC0N83Y""}}]",2025-05-16T03:16:11.991351-04:00,true,2025-05-16T03:17:51.130369-04:00,end of game,2025-05-16T03:17:51.135365-04:00,true,2025-05-16T03:17:51.119435-04:00,01JVBYJZRGEHDXR8C7KN24RT62,2025-05-16T03:05:26.034571-04:00,"[{""name"":""salary"",""options"":[{""range"":[70000,80000],""valueA"":10,""valueB"":2},{""range"":[80001,90000],""valueA"":8,""valueB"":4},{""range"":[90001,100000],""valueA"":6,""valueB"":6},{""range"":[100001,110000],""valueA"":4,""valueB"":8},{""range"":[110001,120000],""valueA"":2,""valueB"":10}]},{""name"":""bonuses"",""options"":[{""range"":[0,5000],""valueA"":5,""valueB"":3},{""range"":[5001,10000],""valueA"":4,""valueB"":6},{""range"":[10001,15000],""valueA"":3,""valueB"":9},{""range"":[15001,20000],""valueA"":2,""valueB"":12},{""range"":[20001,25000],""valueA"":1,""valueB"":15}]},{""name"":""stockOptions"",""options"":[{""range"":[50000,60000],""valueA"":10,""valueB"":2},{""range"":[60001,70000],""valueA"":8,""valueB"":4},{""range"":[70001,80000],""valueA"":6,""valueB"":6},{""range"":[80001,90000],""valueA"":4,""valueB"":8},{""range"":[90001,100000],""valueA"":2,""valueB"":10}]},{""name"":""vacationDays"",""options"":[{""range"":[10,11],""valueA"":15,""valueB"":1},{""range"":[12,13],""valueA"":12,""valueB"":2},{""range"":[14,15],""valueA"":9,""valueB"":3},{""range"":[16,17],""valueA"":6,""valueB"":4},{""range"":[18,19],""valueA"":3,""valueB"":5}]}]",2025-05-16T03:06:23.178407-04:00,01JVBYKSWG7N27XF26316JZCER,2025-05-16T03:05:52.790776-04:00,"[{""round"":1},{""round"":2,""offers"":{""Employee"":{""salary"":100000,""bonuses"":20000,""stockOptions"":90000,""vacationDays"":13},""Hr"":{""salary"":90000,""bonuses"":10000,""stockOptions"":70000,""vacationDays"":12}}},{""round"":3},{""round"":4},{""round"":5},{""round"":6,""offers"":{""Hr"":{""salary"":100000,""bonuses"":10000,""stockOptions"":70000,""vacationDays"":13},""Employee"":{""salary"":100000,""bonuses"":10000,""stockOptions"":70000,""vacationDays"":13}}}]",2025-05-16T03:17:51.12761-04:00,5,2025-05-16T03:06:23.178407-04:00,6,2025-05-16T03:16:06.699537-04:00,null,2025-05-16T03:17:51.130369-04:00,true,2025-05-16T03:06:23.155453-04:00,true,2025-05-16T03:06:23.155453-04:00,ended,2025-05-16T03:17:51.135365-04:00,"{""playerCount"":2}",2025-05-16T03:05:26.016333-04:00,Two Players,2025-05-16T03:05:26.016333-04:00
