id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JSJ3PMG9DRQJEJ6DHG2BR1V8,01JSJ3JMSG3E7SG9GRBX3T6JSN,2025-04-23T15:58:51.40132-04:00,true,2025-04-23T16:00:51.650294-04:00,01JSJ3JMT2XNMDVTCNBTP7GT73,2025-04-23T15:58:51.40132-04:00,3,2025-04-23T15:58:51.40132-04:00,Round 4,2025-04-23T15:58:51.40132-04:00,1,2025-04-23T15:58:51.420175-04:00,true,2025-04-23T16:00:21.609283-04:00,bargaining,2025-04-23T15:58:51.40132-04:00
01JSJ3PMGA2DAB9V8P8VFEC34D,01JSJ3JMSG3E7SG9GRBX3T6JSN,2025-04-23T15:58:51.402042-04:00,true,2025-04-23T16:01:21.700837-04:00,01JSJ3JMT2XNMDVTCNBTP7GT73,2025-04-23T15:58:51.402042-04:00,4,2025-04-23T15:58:51.402042-04:00,Round 5,2025-04-23T15:58:51.402042-04:00,1,2025-04-23T15:58:51.424201-04:00,true,2025-04-23T16:00:51.657392-04:00,bargaining,2025-04-23T15:58:51.402042-04:00
01JSJ3PMGBTXAZWY1WZA939RR7,01JSJ3JMSG3E7SG9GRBX3T6JSN,2025-04-23T15:58:51.403243-04:00,false,2025-04-23T15:58:51.403243-04:00,01JSJ3JMT2XNMDVTCNBTP7GT73,2025-04-23T15:58:51.403243-04:00,5,2025-04-23T15:58:51.403243-04:00,Round 6,2025-04-23T15:58:51.403243-04:00,1,2025-04-23T15:58:51.4275-04:00,true,2025-04-23T16:01:21.706937-04:00,bargaining,2025-04-23T15:58:51.403243-04:00
01JSJ3PMG7VJH2WXSYAHTSZJ3M,01JSJ3JMSG3E7SG9GRBX3T6JSN,2025-04-23T15:58:51.399642-04:00,true,2025-04-23T15:59:21.511748-04:00,01JSJ3JMT2XNMDVTCNBTP7GT73,2025-04-23T15:58:51.399642-04:00,0,2025-04-23T15:58:51.399642-04:00,Round 1,2025-04-23T15:58:51.399642-04:00,1,2025-04-23T15:58:51.409213-04:00,true,2025-04-23T15:58:51.449792-04:00,bargaining,2025-04-23T15:58:51.399642-04:00
01JSJ3PMG89W3G1N4ZCDPEZR0A,01JSJ3JMSG3E7SG9GRBX3T6JSN,2025-04-23T15:58:51.400259-04:00,true,2025-04-23T15:59:51.551896-04:00,01JSJ3JMT2XNMDVTCNBTP7GT73,2025-04-23T15:58:51.400259-04:00,1,2025-04-23T15:58:51.400259-04:00,Round 2,2025-04-23T15:58:51.400259-04:00,1,2025-04-23T15:58:51.41354-04:00,true,2025-04-23T15:59:21.519039-04:00,bargaining,2025-04-23T15:58:51.400259-04:00
01JSJ3PMG89W3G1N4ZCZA8EFM1,01JSJ3JMSG3E7SG9GRBX3T6JSN,2025-04-23T15:58:51.400406-04:00,true,2025-04-23T16:00:21.602383-04:00,01JSJ3JMT2XNMDVTCNBTP7GT73,2025-04-23T15:58:51.400406-04:00,2,2025-04-23T15:58:51.400406-04:00,Round 3,2025-04-23T15:58:51.400406-04:00,1,2025-04-23T15:58:51.41702-04:00,true,2025-04-23T15:59:51.558169-04:00,bargaining,2025-04-23T15:58:51.400406-04:00
