id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JN0B6JFGPSWQTZ19W57Q28C6,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Two Players"",""desc"":""Two-player Game"",""factors"":{""playerCount"":2}},""count"":1}]}}",2025-02-26T00:20:46.576281-05:00,all games finished,2025-02-26T00:37:02.579441-05:00,true,2025-02-26T00:20:46.598159-05:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2025-02-26T00:20:46.576281-05:00,ended,2025-02-26T00:37:02.579441-05:00
