id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt
01JN0B6S70HKSZB9HQ866S9MB4,01JN0B6JFGPSWQTZ19W57Q28C6,2025-02-26T00:20:53.472933-05:00,true,2025-02-26T00:36:40.321976-05:00,01JN0B6JG5M9M3EB8ENJD0746Z,2025-02-26T00:20:53.472933-05:00,4,2025-02-26T00:20:53.472933-05:00,Round 5,2025-02-26T00:20:53.472933-05:00,2,2025-02-26T00:20:53.500975-05:00,true,2025-02-26T00:35:18.936474-05:00,bargaining,2025-02-26T00:20:53.472933-05:00
01JN0B6S71JKYP8EZZKE267S48,01JN0B6JFGPSWQTZ19W57Q28C6,2025-02-26T00:20:53.473105-05:00,true,2025-02-26T00:37:02.567462-05:00,01JN0B6JG5M9M3EB8ENJD0746Z,2025-02-26T00:20:53.473105-05:00,5,2025-02-26T00:20:53.473105-05:00,Round 6,2025-02-26T00:20:53.473105-05:00,2,2025-02-26T00:20:53.504845-05:00,true,2025-02-26T00:36:40.330175-05:00,bargaining,2025-02-26T00:20:53.473105-05:00
01JN0B6S6YDAS0FTZ8QRKBATZ9,01JN0B6JFGPSWQTZ19W57Q28C6,2025-02-26T00:20:53.470192-05:00,true,2025-02-26T00:22:05.874359-05:00,01JN0B6JG5M9M3EB8ENJD0746Z,2025-02-26T00:20:53.470192-05:00,0,2025-02-26T00:20:53.470192-05:00,Round 1,2025-02-26T00:20:53.470192-05:00,2,2025-02-26T00:20:53.481131-05:00,true,2025-02-26T00:20:53.524032-05:00,bargaining,2025-02-26T00:20:53.470192-05:00
01JN0B6S6YDAS0FTZ8R1MFT0AY,01JN0B6JFGPSWQTZ19W57Q28C6,2025-02-26T00:20:53.470331-05:00,true,2025-02-26T00:23:18.787992-05:00,01JN0B6JG5M9M3EB8ENJD0746Z,2025-02-26T00:20:53.470331-05:00,1,2025-02-26T00:20:53.470331-05:00,Round 2,2025-02-26T00:20:53.470331-05:00,2,2025-02-26T00:20:53.486454-05:00,true,2025-02-26T00:22:05.882239-05:00,bargaining,2025-02-26T00:20:53.470331-05:00
01JN0B6S70HKSZB9HQ73FKCEYD,01JN0B6JFGPSWQTZ19W57Q28C6,2025-02-26T00:20:53.472647-05:00,true,2025-02-26T00:35:18.930324-05:00,01JN0B6JG5M9M3EB8ENJD0746Z,2025-02-26T00:20:53.472647-05:00,3,2025-02-26T00:20:53.472647-05:00,Round 4,2025-02-26T00:20:53.472647-05:00,2,2025-02-26T00:20:53.496346-05:00,true,2025-02-26T00:29:18.864281-05:00,bargaining,2025-02-26T00:20:53.472647-05:00
01JN0B6S70HKSZB9HQ7MQYC5Z3,01JN0B6JFGPSWQTZ19W57Q28C6,2025-02-26T00:20:53.472817-05:00,true,2025-02-26T00:29:18.858496-05:00,01JN0B6JG5M9M3EB8ENJD0746Z,2025-02-26T00:20:53.472817-05:00,2,2025-02-26T00:20:53.472817-05:00,Round 3,2025-02-26T00:20:53.472817-05:00,2,2025-02-26T00:20:53.491528-05:00,true,2025-02-26T00:23:18.79403-05:00,bargaining,2025-02-26T00:20:53.472817-05:00
