id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,issues,issuesLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,previousOffers,previousOffersLastChangedAt,roundIndex,roundIndexLastChangedAt,roundindex,roundindexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JVN8VJ3PQ3S4BWSDKDQD5RHY,2,2025-05-19T17:58:38.028418-04:00,01JVN8VJ35PJD341YQ0J66MCYY,2025-05-19T17:58:02.614486-04:00,"[{""text"":""hi"",""sender"":{""id"":""01JVN8VZXVX892MFJ7A9JC8PF9"",""name"":""HR""}},{""text"":""yee"",""sender"":{""id"":""01JVN8WG635566VH9KHQ4E19EH"",""name"":""Employee""}}]",2025-05-19T17:59:08.067054-04:00,true,2025-05-19T18:10:38.383174-04:00,end of game,2025-05-19T18:10:38.389075-04:00,01JVN8VJ46K2MYEE4WCNM08ZDD,2025-05-19T17:58:02.632-04:00,"[{""name"":""salary"",""options"":[{""range"":[70000,80000],""valueA"":10,""valueB"":2},{""range"":[80001,90000],""valueA"":8,""valueB"":4},{""range"":[90001,100000],""valueA"":6,""valueB"":6},{""range"":[100001,110000],""valueA"":4,""valueB"":8},{""range"":[110001,120000],""valueA"":2,""valueB"":10}]},{""name"":""bonuses"",""options"":[{""range"":[0,5000],""valueA"":5,""valueB"":3},{""range"":[5001,10000],""valueA"":4,""valueB"":6},{""range"":[10001,15000],""valueA"":3,""valueB"":9},{""range"":[15001,20000],""valueA"":2,""valueB"":12},{""range"":[20001,25000],""valueA"":1,""valueB"":15}]},{""name"":""stockOptions"",""options"":[{""range"":[50000,60000],""valueA"":10,""valueB"":2},{""range"":[60001,70000],""valueA"":8,""valueB"":4},{""range"":[70001,80000],""valueA"":6,""valueB"":6},{""range"":[80001,90000],""valueA"":4,""valueB"":8},{""range"":[90001,100000],""valueA"":2,""valueB"":10}]},{""name"":""vacationDays"",""options"":[{""range"":[10,11],""valueA"":15,""valueB"":1},{""range"":[12,13],""valueA"":12,""valueB"":2},{""range"":[14,15],""valueA"":9,""valueB"":3},{""range"":[16,17],""valueA"":6,""valueB"":4},{""range"":[18,19],""valueA"":3,""valueB"":5}]}]",2025-05-19T17:58:38.048941-04:00,01JVN8W59NNYVBEZ2JED5GZZ1C,2025-05-19T17:58:22.267343-04:00,"[{""round"":1},{""round"":2},{""round"":3},{""round"":4},{""round"":5},{""round"":6}]",2025-05-19T18:10:38.380859-04:00,5,2025-05-19T17:58:38.048941-04:00,6,2025-05-19T18:08:38.346821-04:00,null,2025-05-19T18:10:38.383174-04:00,true,2025-05-19T17:58:38.028418-04:00,true,2025-05-19T17:58:38.028418-04:00,ended,2025-05-19T18:10:38.389075-04:00,"{""playerCount"":2}",2025-05-19T17:58:02.614486-04:00,Two Players,2025-05-19T17:58:02.614486-04:00
01JVN8Z8970RRQBCQ4NHXCA40B,2,2025-05-19T18:00:56.714561-04:00,01JVN8Z88S67YAE05FDNQCM3KZ,2025-05-19T18:00:03.62386-04:00,"[{""text"":""nice"",""sender"":{""id"":""01JVN8ZRQVQ8YAJ4AQ4K8YX4M8"",""name"":""HR""}},{""text"":""huh"",""sender"":{""id"":""01JVN90R2MFPH7EJ8DBKJMSJ85"",""name"":""Employee""}}]",2025-05-19T18:01:10.867252-04:00,true,2025-05-19T18:12:57.047358-04:00,end of game,2025-05-19T18:12:57.056593-04:00,01JVN8Z89HXZ4EV2YR5B8Z09T0,2025-05-19T18:00:03.634355-04:00,"[{""name"":""salary"",""options"":[{""range"":[70000,80000],""valueA"":10,""valueB"":2},{""range"":[80001,90000],""valueA"":8,""valueB"":4},{""range"":[90001,100000],""valueA"":6,""valueB"":6},{""range"":[100001,110000],""valueA"":4,""valueB"":8},{""range"":[110001,120000],""valueA"":2,""valueB"":10}]},{""name"":""bonuses"",""options"":[{""range"":[0,5000],""valueA"":5,""valueB"":3},{""range"":[5001,10000],""valueA"":4,""valueB"":6},{""range"":[10001,15000],""valueA"":3,""valueB"":9},{""range"":[15001,20000],""valueA"":2,""valueB"":12},{""range"":[20001,25000],""valueA"":1,""valueB"":15}]},{""name"":""stockOptions"",""options"":[{""range"":[50000,60000],""valueA"":10,""valueB"":2},{""range"":[60001,70000],""valueA"":8,""valueB"":4},{""range"":[70001,80000],""valueA"":6,""valueB"":6},{""range"":[80001,90000],""valueA"":4,""valueB"":8},{""range"":[90001,100000],""valueA"":2,""valueB"":10}]},{""name"":""vacationDays"",""options"":[{""range"":[10,11],""valueA"":15,""valueB"":1},{""range"":[12,13],""valueA"":12,""valueB"":2},{""range"":[14,15],""valueA"":9,""valueB"":3},{""range"":[16,17],""valueA"":6,""valueB"":4},{""range"":[18,19],""valueA"":3,""valueB"":5}]}]",2025-05-19T18:00:56.732697-04:00,01JVN8ZX3NSC535A2VX7WWSQCJ,2025-05-19T18:00:24.955198-04:00,"[{""round"":1},{""round"":2},{""round"":3},{""round"":4},{""round"":5},{""round"":6}]",2025-05-19T18:12:57.045719-04:00,5,2025-05-19T18:00:56.732697-04:00,6,2025-05-19T18:10:57.019338-04:00,null,2025-05-19T18:12:57.047358-04:00,true,2025-05-19T18:00:56.714561-04:00,true,2025-05-19T18:00:56.714561-04:00,ended,2025-05-19T18:12:57.056593-04:00,"{""playerCount"":2}",2025-05-19T18:00:03.62386-04:00,Two Players,2025-05-19T18:00:03.62386-04:00
